beer_id,username,date,text,look,smell,taste,feel,overall,score
58482,JohnQVegas,2009-08-05,"   Bottle into Sam Adams Lager glass. Pours a hazy bright copper, just a bit on the dark side, with a thin, fizzy off-white head that disappears pretty quickly. Nose is nice - tangy tropical fruit and spices (coriander?), c-hops come though citrusy and pungent. Yeast comes through tangy and just a bit peppery. I like this one, though the northwestern hops tend to steal the show just a bit - they could be toned back a tad. Or at least made cleaner, their pungency is what's holding this one back. Taste carries more notes of lightly pungent c-hops, citrus and tropical fruit, big and spicy yeast note, peppery even. Light to moderate bitterness towards the finish that carries with the peppery, spicy note on the finish. Interesting, but the c-hops really take an overly heavy hand with this one in my opinion - give me a Belgian pale with grassy noble hops any day of the week. Not as subtle as I'd like it to be, but still pretty tasty. Mouthfeel is ok. The hops are laid on a little thick and rob the beer of the lightness I was hoping for, the body being a bit full as a result. Not as dry as I was hoping for either. Drinkability is pretty nice. When they say Belgian Pale Ale, I think they mean, Belgian-influenced American Pale Ale, not Belgian Pale Ale as in the traditional Belgian style. At least that's my take on it anyway. Still, not exactly what I would call a resounding success - not every style is made better with a big punch of American hops. Leads me to wonder what a classic like Sierra Nevada Pale Ale, which isn't quite as heavy handed with the hops, would do with such a treatment. Compared to the classics of the style like Orval, though, this one isn't even close.  ",3.5,4,4,3.5,4,3.92
58482,wiseguy142,2009-07-30,"   Pretty good looking. Amazing viscous head, lasts a while with some quickly dried up foamy lacing. Not a big fan of the color.. sort of a stereotypical beer color but there's nothing wrong iwth it. The aroma is almost too much for my 1 unclogged nostril to handle. Sort of a pungent Belgian smell. I'm not a huge Belgian fan in general and it comes off to me as smelling like bleach. Otherwise very floral to sort of an extreme, like smelling a scented candle. The taste again follows the bleachy smell. Maybe I'm sensitive to this because some of my early homebrews had problems with phenols, but this is a phenol phuck phest. Sweet and tart around the edges with a hint of alcohol. You can tell the beer is bottle conditioned because it feels a bit foamy immediately when it enters your mouth. Drinkability not so much. I'm having trouble finishing this. I don't think it's bad per say. I read in BA mag that some people were claiming it's too young and I think I tend to agree. Never been a big fan of Belgian Pale Ales in the first place- the Belgians I really like are the Strong Dark Ales but I wanted to try this out. I'm going to save the rest of the 4-pack for a few months and try again.  ",3.5,3.5,3,3,2.5,3.05
58482,hosehead83,2009-07-27,"   poured into a traditional pint glass Big billowy head-Deep gold to golden brown in color Aroma-Sweet malt, faint hop aroma Taste-Definite maltiness with an underlying English mineral hop flavor and a Belgian ""tang"" throughout--Abit unbalanced for my tastes, a bit more hop infusion would have evened things up some, but upon warming the flavors seemed to meld together a bit better. Overall, not too bad and certainly worth a try.  ",3.5,3.5,4,3.5,4,3.8
58482,TurtleCove,2009-07-25,"   12oz bottle bought as part of a mix pack from local beer distributor. Poured into a Duvel tulip, great looking beer. Deep golden honey brown, expected cloudiness from lees. Three finger white head, fine bubbles, subsides slowly to good lacing. Smell is as expected from a Belgian style pale ale, yeast, spice and citrus, maybe a hint of melon and banana too. Mouthfeel is nice, smooth and almost creamy form the fine carbonation. Taste, like smell, is as expected from a Belgian style pale ale with great yeast and a slight hoppy finish. One interesting, and very pleasant, flavor note is a slight herby flavor reminiscent of fresh dill. Eminently drinkable.  ",4,4.5,4.5,4,4.5,4.42
58482,callmemickey,2009-07-25,"   A: Murky pale orange-amber body. Moderate offwhite cap, little lacing... Not as robust as I expect from the style. S: Mild candied sugars, banana and yeast. Soft and rounded. T: More of the same. Pleasant, if not bland. Lacking in the depth to elevate to the next level. Mostly breaded malts and soft banana / yeast notes. M: Smooth. Clean finish. D: Easy drinking... overall the beer falters from its lack of sophistication and assertiveness... a solid beer nonetheless.  ",3.5,3.5,3.5,4,4,3.65
58482,techcommdood,2009-07-24,"   Pours a hazy dirty gold color with quite a bit of head (2+ fingers), and quickly reduces to a thin layer of light foam at the surface. Moderate lacing on the glass. A bit of a funky color, almost like 50/50 lemonade/iced tea. Strong malty nose with coriander, citrus, and peppercorn. Slight wildflower notes. Dry hoppy taste with malted barley, citrus zest, coriander, and a touch of black pepper. Mouthfeel is surprisingly mellow and juicy at first, but turns to dryness afterward. About average drinkability on this one. Overall, a good session ale.  ",3,3.5,3.5,4,3.5,3.52
58482,ToddT,2009-07-21,"   A- Slightly cloudy, pale orange/copper color with a two finger cream head. Head is sticky and leaves some lacing on the glass. S- Fruit, bubblegum, spice, sugar, and bananas. Mild in aroma. T- Taste is much more powerful than the aroma would have you think. Tart fruit right away, then a mild sweetness with spice follows to tone it down. This is quickly followed by an unexpected bitter hop bite. The aftertaste wavers between bitter, sweet, and astringent. M- Medium in body and well carbonated. Finish is clean but unusual with the lingering bittersweet tastes. D- Alcohol is well hidden and at 6% ABV it is pretty drinkable. I'm not sure if I would be able to session this one though. Tastes a little out of balance and not as smooth as I would expect a Belgian style to be. The finish is the flaw for me. Worth trying.  ",4,3.5,3.5,3,3,3.38
58482,maximum12,2009-07-19,"   Big thanks to AgeofQuarrel for sending this brew to Minnesota; I've been on the lookout for it & am excited to finally have this in my greedy, slightly dirty little hands (I was pulling weeds earlier). Pours an interesting pale orange hue, a bit like me when I've been out in the sun too long. A pass of the glass beneath my ass (nose) yields an interesting amalgam of the wheatiness of a hefe & the yeastiness of a Belgian. Interesting beer. The taste is a perfect mirror of the smell: Belgian candy & yeast, with a grassy, wheatishness that would be comfy in a hefe. Beneath the surface there are some summer fruits, & spices, maybe a bit of banana & cinnamon or something to contribute some depth & interest. Tart & dry on the tongue, with a mid-July taste that begs for a lawn chair & a copy of Frank Herbert's ""Dune"". Very good brew. Glad to have tried another Weyerbacher experiment, & a successful one at that. Start sending some of these north!  ",4,4,4,3.5,4,3.95
58482,Nickls,2009-07-18,"   (From notes) A - Very thin, pure white foamy head; burnt orange/light rust color S - Citric; yeasty; bit of banana bread T - Bready yeastiness; darker fruit flavors; dry vinous finish M - Medium to thinner; fine, subtle carbonation D - Just a touch too heavy in the body against the style for me; and the dry/yeasty combo just didn't really demand more from me. Not an overly complex brew, but nice in certain aspects.  ",4,3.5,4,4,3.5,3.78
58482,cjgator3,2009-07-17,"   12oz bottle A- Poured into a snifter. Pours a orangish amber color with an off-white head. S- The aroma is pale malts with a nice fruitiness as well as some spices and yeast. T- The taste follows suit with some pale malt that is enhanced by a mild peppery spiciness and a touch of citrus. The finish is dry with a dry and earthy finish. M- The mouthfeel is light to medium bodied with a good amount of carbonation. D- Overall, I enjoyed this one. I think it is a great Belgian Pale Ale that is definitely worth picking up. Recommended!  ",4.5,4,4,3.5,3.5,3.88
58482,cvstrickland,2009-07-14,"   Zotten pours brightly clear and brassy golden in color with a finger's thickness of grainy white foam atop. Steady streamers feed a slumping bubble-cap that retains at a thick sheet and deposits sliding lacing onto the sides of my shaker pint glass. The smell is sweet and fruity, with prominent peach-infused notes of spice-sprinkled sweet green banana. A light graininess laced with fresh-cut grass gains in stature as the drink progresses. The taste is mildly sweet and non-denominationally fruity with a wink of peppery spice and a stiff grassy bitterness that dries the finish. A mellow yeasty nuttiness provides earthy grounding for the profile. The drink is medium in body with crisp carbonation and is quite drinkable.  ",3.5,4,4,4,4.5,4.07
58482,LilBeerDoctor,2009-07-11,"   Reviewed on 06/22/2009. On draft. Pours a cloudy orange with a small head. Aroma is heavy, sweet, and lots of melon. Flavor of sweet hops initially with tropical fruits, bready malt (corn?) and melon and yeast in the finish. Not bad but I wasn't a fan of the aroma.  ",4,3,3.5,3.5,3.5,3.41
58482,jsanto,2009-07-11,"   s - 4 pack, bottles. served in a konings hoven goblet. a - looking at a light golden beer with a little head, but that is fine. s - light orange and slight alcohol.hint of spice. t - citrus spice beer. beer flavor. m - carbonation and alcohol citrus beer flavor. d - verry enjoyable beer to drink. the 4-pack was just enough.  ",4,3.5,4,4.5,4.5,4.03
58482,Casey10,2009-07-11,"   A - Golden color S - Earthy musky smell T - Wow a lot of different tones here earthy, wheat and raisons maybe. M - foamy light crisp tate D - Don't know if I would drink a lot of these but a nice representation of style. This is light beer that is a nice representation of the style that it is creating. I liked this beer but it did not blow me away.  ",4,4.5,4.5,4,4.5,4.42
125646,TomWight,2017-11-20,  ,5,4.75,4.75,4.5,4.75,4.74
125646,deonreds,2017-11-20,  ,5,3.75,4.5,5,4.5,4.4
256526,SmithyAlan,2016-11-15,  ,,,,,,3.02
58482,koopa,2009-07-09,   Bottle shared with beerloco. Appearance: orange amber with pale honey folds. A nice white 2 finger head with some retention and lacing. Smell: Some bubblegum and banana phenols with a spicy yeast and pale malt. Taste: Loads of delicious bubblegum and banana notes...is this a pale ale or a wheat beer!!! Nice belgian yeast with some spicyness to it. Earthy yet a touch sweet. Mouthfeel: Medium body with a nice amount of carbonation. Drinkability: Tasty and only 6% abv I was pleasantly surprised by this one and will try it again sometime.  ,3.5,3.5,4.5,4,4.5,4.15
58482,Slatetank,2009-07-09,"   I picked this up at Thirsty's in East York, PA. Poured chilled into a goblet. A - Dark honey amber w/ a pale 2 finger cap w/ a fine bead. Subtle lacing and a film remains when the head settles. S - Slightly phenolic aroma w/ spice and fruit notes in equal measure w/ a Belgian yeast nose that has slight banana esters M - Mild spiciness w/ mild carbonation and slightly bitter feel w/ a dry finish T - A mild hop is nestled under a spiced yeast flavor w/ mild tropical fruit note from the yeast w/ a gentle sweet flavor from the malt. A light biscuit influcence is tasted toward the end D - A good belgian pale, but a flavor that didn't wow me. I wish it had mor malt & hops than yeast. The drinkability was average to me, I would try it again if I saw it on tap.  ",3.5,3.5,3.5,4,3,3.45
58482,Pencible,2009-07-08,"   This poured a hazy copper color with fluffy light tan head. It smelled like fresh wheat and wild yeast and lemon hops, with candi sugar and salty cloves and earthy caramel. It tasted like sour lemon and wild yeast, with copper and caramel and fresh wheat, along with a bit of coriander and clove. It was fairly thin with moderate carbonation, and had a mild sour aftertaste. Overall this had a nice clean taste that started out a bit overly sour, but became richer and smoother as it warmed. It had a nice balance of spices, and decent body, so it was easy to drink. It seems like not many Belgian ales are offered for under 7% ABV anymore, but this one is a solid option.  ",4,3.5,4,4,4,3.88
200826,ShanePB,2015-11-30,"   Served on draft at Spring House Brewing Co. Reddish pink colored body with a quickly dissipating head. No lacing or retention. Aromas of cranberry, oak, white wine and sourness. Flavor is a bit more muted with the fruit flavor than the nose would lead you to believe. Delicate hints of cranberry along with a wash of sourness. Not much wine on the taste, either. The peach version of this is way, way better.  ",,,,,,3.55
200826,DrBier,2015-11-23,  ,,,,,,4.34
74580,tsauce2,2012-01-14,"   P: On-tap in to a 16 oz cup. A: SRM is dark brown. Semi-translucent. Head is tan, 1 in, dissipates to outsides of the beer. Medium carbonation. Medium lacing. S: Rich dark malt base with a touch of the classic porter smell. Light coffee notes and a touch of hops. T: Dark malt, light roastiness, with a bit of the classic porter bite and a natural malt flavor. Light hops. Crisp and clean flavors. M: Medium body. Roasted malts give a balanced and slightly creamy feel. Semi-dry finish. O: Very drinkable and a good example of an American Porter. This beer is nicely executed. I would like to see this beer on-tap around the city in more locations. I will order this beer any time I see it available.  ",3.5,3.5,4,4,4,3.85
74580,smchenry75,2011-12-16,  ,,,,,,5
74580,JamesS,2011-10-27,"   On tap at the Tomlinson Tap Room. Poured a wonderful deep, shiny brown, with some very excellent tan head and some nice lacing. Good deep dark malt scent with roasted grains and a lot of coffee. Huge coffee flavors, slight chocolate tones, and a nice earthy finish; very nice roasted grains; just slightly unbalanced from the coffee. Went down quite nicely.  ",4.5,3.5,4,4,4,3.91
259020,tvenne,2018-02-01,  ,4,4,4,4,4,4
259020,AdmiralOzone,2018-01-30,"   Pours a murky apricot color with a small off white head that dissipates quickly leaving minimal lacing. The aroma is the highlight of this beer, smells of tangerine, grapefruit and marmalade. The flavor is very sweet and malty with hardly any hop bitterness. No date on this can but presumably fairly fresh. The feel is fine, but overall a beer that I won't purchase (but wouldn't turn down if someone brought me some).  ",3.25,4.25,3.25,3.5,3.5,3.57
